Ticker,Name,Exchange,Category Name,Country
8942.TWO,"Xxentria Technology Materials Co., Ltd.",TWO,N/A,Taiwan
4802.TWO,XPEC Art Center Inc.,TWO,N/A,Taiwan
8421.TWO,"Xu Yuan Packaging Technology Co., Ltd.",TWO,N/A,Taiwan
3171.TWO,"Xin Chio Global Co., Ltd.",TWO,N/A,Taiwan
5213.TWO,"YeaShin International Development Co., Ltd.",TWO,N/A,Taiwan
9957.TWO,Yieh United Steel Corp.,TWO,N/A,Taiwan
72346P.TWO,YUANTA SECURITIES P/W 30/05/16(,TWO,N/A,Taiwan
723017.TWO,YUANTA SECURITIES C/W 02/09/16(,TWO,N/A,Taiwan
722968.TWO,YUANTA SECURITIES C/W 31/08/16(,TWO,N/A,Taiwan
722893.TWO,YUANTA SECURITIES C/W 23/08/16(,TWO,N/A,Taiwan
722791.TWO,YUANTA SECURITIES C/W 18/10/16(,TWO,N/A,Taiwan
722732.TWO,YUANTA SECURITIES C/W 01/08/16(,TWO,N/A,Taiwan
722708.TWO,YUANTA SECURITIES C/W 29/07/16(,TWO,N/A,Taiwan
722662.TWO,YUANTA SECURITIES C/W 26/07/16(,TWO,N/A,Taiwan
722586.TWO,YUANTA SECURITIES C/W 20/07/16(,TWO,N/A,Taiwan
722115.TWO,YUANTA SECURITIES C/W 20/07/16(,TWO,N/A,Taiwan
722112.TWO,YUANTA SECURITIES C/W 20/06/16(,TWO,N/A,Taiwan
722054.TWO,YUANTA SECURITIES C/W 13/06/16(,TWO,N/A,Taiwan
721845.TWO,YUANTA SECURITIES C/W 27/06/16(,TWO,N/A,Taiwan
721623.TWO,YUANTA SECURITIES C/W 11/05/16(,TWO,N/A,Taiwan
721622.TWO,YUANTA SECURITIES C/W 11/05/16(,TWO,N/A,Taiwan
721609.TWO,YUANTA SECURITIES C/W 13/06/16(,TWO,N/A,Taiwan
6482.TWO,"Fun Yours Technology Co.,Ltd.",TWO,N/A,Taiwan
5508.TWO,"Yungshin Construction & Development Co.,Ltd.",TWO,N/A,Taiwan
5345.TWO,"Team Young Advanced Technology Co., Ltd.",TWO,N/A,Taiwan
4711.TWO,"Yong Shun Chemical Co., Ltd",TWO,N/A,Taiwan
4533.TWO,"Shieh Yih Machinery Industry Co., Ltd.",TWO,N/A,Taiwan
3276.TWO,"T-Flex Techvest PCB Co., Ltd.",TWO,N/A,Taiwan
3207.TWO,"Yao Sheng Electronic Co., Ltd.",TWO,N/A,Taiwan
2235.TWO,"I Yuan Precision Industrial Co., Ltd.",TWO,N/A,Taiwan
72444P.TWO,YUANTA SECURITIES P/W 12/07/16(,TWO,N/A,Taiwan
722665.TWO,YUANTA SECURITIES C/W 26/08/16(,TWO,N/A,Taiwan
T0567Y.TWO,YUANTA SECURITIES 2001 FD,TWO,N/A,Taiwan
T0508Y.TWO,YUANTA SECURITIES YUANTA HI-TEC,TWO,N/A,Taiwan
722731.TWO,YUANTA SECURITIES C/W 01/09/16(,TWO,N/A,Taiwan
722666.TWO,YUANTA SECURITIES C/W 26/07/16(,TWO,N/A,Taiwan
722529.TWO,YUANTA SECURITIES C/W 17/08/16(,TWO,N/A,Taiwan
721949.TWO,YUANTA SECURITIES C/W 03/06/16(,TWO,N/A,Taiwan
722682.TWO,YUANTA SECURITIES C/W 28/07/16(,TWO,N/A,Taiwan
722132.TWO,YUANTA SECURITIES C/W 21/06/16(,TWO,N/A,Taiwan
T0504Y.TWO,YUANTA SECURITIES YUANTA EXCELL,TWO,N/A,Taiwan
721783.TWO,YUANTA SECURITIES C/W 23/05/16(,TWO,N/A,Taiwan
722065.TWO,YUANTA SECURITIES C/W 14/06/16(,TWO,N/A,Taiwan
4703.TWO,4703.TWO,TWO,N/A,Taiwan
721608.TWO,YUANTA SECURITIES C/W 10/05/16(,TWO,N/A,Taiwan
6220.TWO,"YFC-Boneagle Electric Co., Ltd.",TWO,N/A,Taiwan
722895.TWO,YUANTA SECURITIES C/W 23/08/16(,TWO,N/A,Taiwan
721948.TWO,YUANTA SECURITIES C/W 03/06/16(,TWO,N/A,Taiwan
721782.TWO,YUANTA SECURITIES C/W 23/05/16(,TWO,N/A,Taiwan
723273.TWO,YUANTA SECURITIES C/W 17/10/16(,TWO,N/A,Taiwan
723178.TWO,YUANTA SECURITIES C/W 13/09/16(,TWO,N/A,Taiwan
722786.TWO,YUANTA SECURITIES C/W 18/08/16(,TWO,N/A,Taiwan
721798.TWO,YUANTA SECURITIES C/W 24/05/16(,TWO,N/A,Taiwan
