Ticker,Name,Exchange,Category Name,Country
000950.KS,"Chonbang Co., Ltd.",KSC,N/A,South Korea
000890.KS,"Bohae Brewery Co., Ltd.",KSC,N/A,South Korea
000830.KS,Samsung C&T Corporation,KSC,N/A,South Korea
000725.KS,"Hyundai Engineering & Construction Co., Ltd.",KSC,N/A,South Korea
000720.KS,"Hyundai Engineering & Construction Co., Ltd.",KSC,N/A,South Korea
000327.KS,"NOROO Holdings Co., Ltd.",KSC,N/A,South Korea
000270.KS,Kia Motors Corporation,KSC,N/A,South Korea
000120.KS,CJ Logistics Corporation,KSC,N/A,South Korea
014200.KQ,"KANGLIM Co., Ltd.",KOE,N/A,South Korea
016385.KS,"Dongbu Steel Co., Ltd.",KSC,N/A,South Korea
136540.KQ,"WINS Co.,LTD",KOE,N/A,South Korea
000835.KS,Samsung C&T Corporation,KSC,N/A,South Korea
068290.KS,"Samsung Publishing Co., Ltd",KSC,N/A,South Korea
092040.KQ,"Amicogen,Inc.",KOE,N/A,South Korea
083660.KQ,"CSA Cosmic Co., Ltd.",KOE,N/A,South Korea
033130.KQ,Digital Chosun Inc.,KOE,N/A,South Korea
020120.KS,"Daouincube, Inc.",KSC,N/A,South Korea
014820.KS,Dongwon Systems Corporation,KSC,N/A,South Korea
093190.KQ,"Bixolon Co., Ltd",KOE,N/A,South Korea
068060.KQ,KCW Corporation Co.Ltd.,KOE,N/A,South Korea
059100.KQ,"i-Components Co.,Ltd.",KOE,N/A,South Korea
003545.KS,"Daishin Securities Co., Ltd.",KSC,N/A,South Korea
009200.KS,"Moorim Paper Co., Ltd.",KSC,N/A,South Korea
025880.KQ,"KC Feed Co., Ltd.",KOE,N/A,South Korea
007190.KS,"Hansol Artone Paper Co., Ltd.",KSC,N/A,South Korea
226440.KQ,DONGBU SPAC III,KOE,N/A,South Korea
200710.KQ,ADTechnology,KOE,N/A,South Korea
054210.KQ,"Elentec Co., Ltd.",KOE,N/A,South Korea
033100.KQ,"Cheryong Electric Co.,Ltd.",KOE,N/A,South Korea
106240.KQ,"Finetechnix Co.,Ltd.",KOE,N/A,South Korea
025770.KQ,"Korea Information & Communications Co., Ltd.",KOE,N/A,South Korea
024830.KQ,Sewon Corporation,KOE,N/A,South Korea
002460.KS,"Hwasung Industrial Co., Ltd.",KSC,N/A,South Korea
051310.KS,"Posco Plantec Co., Ltd.",KSC,N/A,South Korea
038070.KQ,Seoulinbioscience Co. Ltd.,KOE,N/A,South Korea
025900.KQ,"Dongwha Enterprise Co., Ltd.",KOE,N/A,South Korea
013720.KQ,"Cheong Bo Industrial Co., Ltd.",KOE,N/A,South Korea
039490.KS,"Kiwoom Securities Co., Ltd.",KSC,N/A,South Korea
087220.KQ,"Steel Flower Co.,Ltd.",KOE,N/A,South Korea
021045.KQ,"DaeHo P&C Co.,Ltd.",KOE,N/A,South Korea
000545.KS,"Heungkuk Fire & Marine Insurance Co., Ltd.",KSC,N/A,South Korea
500018.KS,Shinhan Copper Futures ETN(H),KSC,N/A,South Korea
023600.KQ,"Sambo Corrugated Board Co., Ltd.",KOE,N/A,South Korea
005320.KS,Kukdong Corporation,KSC,N/A,South Korea
001525.KS,Tongyang Inc.,KSC,N/A,South Korea
005010.KS,"HUSTEEL CO., Ltd.",KSC,N/A,South Korea
232140.KQ,YIKC,KOE,N/A,South Korea
068870.KS,"LG Life Sciences, Ltd.",KSC,N/A,South Korea
001790.KS,TS Corporation,KSC,N/A,South Korea
009290.KS,"Kwang Dong Pharmaceutical Co., Ltd.",KSC,N/A,South Korea
045100.KQ,"Hanyang ENG Co., Ltd.",KOE,N/A,South Korea
005745.KS,"CROWNHAITAI Holdings CO.,LTD.",KSC,N/A,South Korea
192400.KS,"Cuckoo Electronics Co., Ltd.",KSC,N/A,South Korea
066700.KQ,"Theragen Etex Co.,Ltd.",KOE,N/A,South Korea
036570.KS,NCsoft Corporation,KSC,N/A,South Korea
011790.KS,"SKC Co., Ltd.",KSC,N/A,South Korea
015750.KQ,"Sungwoo Hitech Co., Ltd.",KOE,N/A,South Korea
217620.KQ,Hanwha ACPC SPAC,KOE,N/A,South Korea
550009.KS,QV Hardware TOP5 ETN,KSC,N/A,South Korea
056090.KQ,U&I,KOE,N/A,South Korea
214320.KS,Innocean Worldwide Inc.,KSC,N/A,South Korea
051900.KS,LG Household & Health Care Ltd.,KSC,N/A,South Korea
039020.KQ,"EAGON Windows & Doors Co., Ltd.",KOE,N/A,South Korea
001465.KS,"BYC Co., Ltd.",KSC,N/A,South Korea
003470.KS,"Yuanta Securities Korea Co., Ltd.",KSC,N/A,South Korea
75A511.KS,NOMURAA511KOSPI200- C,KSC,N/A,South Korea
001620.KS,"Dongkook Ind.Co.,Ltd",KSC,N/A,South Korea
048870.KQ,Core Logic Inc.,KOE,N/A,South Korea
001740.KS,SK Networks Company Limited,KSC,N/A,South Korea
015020.KS,E-Starco. Co. Ltd,KSC,N/A,South Korea
026890.KS,"Digital Power Communications Co.,Ltd.",KSC,N/A,South Korea
082210.KQ,Optrontec Inc.,KOE,N/A,South Korea
115180.KQ,Qurient,KOE,N/A,South Korea
550014.KS,QV Biotech TOP5 ETN,KSC,N/A,South Korea
550003.KS,QV Smart Rebalancing 250/3 ETN,KSC,N/A,South Korea
550010.KS,QV Transportation TOP5 ETN,KSC,N/A,South Korea
550004.KS,QV LongShort K150 Buy Low VOL S,KSC,N/A,South Korea
550005.KS,QV Energy TOP5 ETN,KSC,N/A,South Korea
550006.KS,QV Domestic consumer goods TOP5,KSC,N/A,South Korea
550007.KS,QV Ship building TOP5 ETN,KSC,N/A,South Korea
520001.KS,Daewoo Low VOL ETN,KSC,N/A,South Korea
118000.KS,Wooridul Huebrain Ltd.,KSC,N/A,South Korea
101170.KQ,"Woorim Machinery Co., Ltd.",KOE,N/A,South Korea
097800.KQ,WINPAC Inc.,KOE,N/A,South Korea
046970.KQ,"WOORIRO Co., Ltd.",KOE,N/A,South Korea
500019.KS,Shinhan Leverage WTI Futures ET,KSC,N/A,South Korea
215360.KQ,W.I.C,KOE,N/A,South Korea
115440.KQ,Woori-Net Inc.,KOE,N/A,South Korea
205100.KQ,XM,KOE,N/A,South Korea
193250.KQ,YJM Games,KOE,N/A,South Korea
122640.KQ,YEST,KOE,N/A,South Korea
219960.KQ,Yuanta 2 SPAC,KOE,N/A,South Korea
115960.KQ,YONWOO,KOE,N/A,South Korea
580004.KS,able KQ Monthly Best 11 ETN,KSC,N/A,South Korea
138360.KQ,"ACT Co., Ltd.",KOE,N/A,South Korea
215090.KQ,Eugene ACPC SPAC2,KOE,N/A,South Korea
235010.KQ,HI AI 1 SPAC,KOE,N/A,South Korea
095570.KS,"AJ Networks Co., Ltd.",KSC,N/A,South Korea
196170.KQ,Alteogen,KOE,N/A,South Korea
117670.KQ,Alphachips Inc.,KOE,N/A,South Korea
123750.KQ,"Alton Sports Co., Ltd.",KOE,N/A,South Korea
71301A1B.KS,MultiAsset Anshim TeunTeun Fund,KSC,N/A,South Korea
065660.KQ,ANTEROGEN,KOE,N/A,South Korea
